Time,Ay,Vx,Station,Cronometro,AV_Eng,AV_TC,AV_Trans
         1.01, -2.03124880791, 53.3211593628, 5.57217788696,             0, 11311.4931641, 11311.4931641, 2217.61181641
        1.011, -2.03062319756, 53.3147621155, 5.58773756027,             0, 11311.5175781, 11311.5175781,  2217.6394043
        1.012, -2.02982139587,   53.30834198, 5.60329294205,             0, 11311.5458984, 11311.5458984, 2217.66064453
        1.013, -2.02884840965, 53.3018989563, 5.61884403229,             0, 11311.5791016, 11311.5791016, 2217.67773438
        1.014, -2.02775120735, 53.2954330444, 5.63439130783,             0, 11311.6171875, 11311.6171875, 2217.69384766
        1.015, -2.02653455734, 53.2889442444, 5.64993429184,             0, 11311.6591797, 11311.6591797,  2217.7121582
        1.016, -2.02520895004, 53.2824401855, 5.66547298431,             0, 11311.7060547, 11311.7060547, 2217.73461914
        1.017, -2.02380442619, 53.2759132385, 5.68100786209,             0, 11311.7587891, 11311.7587891, 2217.76293945
        1.018, -2.02232789993,  53.269367218,  5.6965379715,             0, 11311.8154297, 11311.8154297,   2217.796875
        1.019, -2.02078437805, 53.2628059387,  5.7120642662,             0, 11311.8769531, 11311.8769531,  2217.8347168
         1.02, -2.01912403107, 53.2562294006, 5.72758626938,             0, 11311.9443359, 11311.9443359, 2217.87451172
        1.021, -2.01740527153, 53.2496337891, 5.74310445786,             0, 11312.0166016, 11312.0166016, 2217.91381836
        1.022, -2.01563477516,  53.243019104,  5.7586183548,             0, 11312.0947266, 11312.0947266, 2217.95019531
        1.023, -2.01381921768, 53.2363891602, 5.77412796021,             0, 11312.1777344, 11312.1777344, 2217.98242188
        1.024, -2.01193618774, 53.2297401428, 5.78963327408,             0,  11312.265625,  11312.265625, 2218.01000977
        1.025, -2.01002430916,  53.223072052, 5.80513429642,             0,  11312.359375,  11312.359375, 2218.03344727
        1.026, -2.00809025764, 53.2163848877, 5.82063102722,             0, 11312.4580078, 11312.4580078, 2218.05371094
        1.027, -2.00609374046, 53.2096824646, 5.83612346649,             0, 11312.5615234, 11312.5615234, 2218.07250977
        1.028, -2.00407481194, 53.2029647827, 5.85161209106,             0, 11312.6699219, 11312.6699219, 2218.09179688
        1.029, -2.00204229355, 53.1962280273, 5.86709594727,             0, 11312.7841797, 11312.7841797, 2218.11230469
         1.03, -1.99999916553, 53.1894798279, 5.88257551193,             0, 11312.9023438, 11312.9023438, 2218.13549805
        1.031, -1.99792742729, 53.1827163696, 5.89805078506,             0, 11313.0273438, 11313.0273438, 2218.16088867
        1.032, -1.99584627151, 53.1759414673, 5.91352176666,             0,   11313.15625,   11313.15625, 2218.18798828
        1.033, -1.9937787056, 53.1691513062, 5.92898797989,             0, 11313.2919922, 11313.2919922, 2218.21606445
        1.034, -1.99169111252, 53.1623458862, 5.94445037842,             0, 11313.4316406, 11313.4316406, 2218.24389648
        1.035, -1.98964071274, 53.1555290222, 5.95990848541,             0,  11313.578125,  11313.578125, 2218.27050781
        1.036, -1.98764359951, 53.1486968994, 5.97536182404,             0, 11313.7294922, 11313.7294922, 2218.29492188
        1.037, -1.98570585251, 53.1418495178, 5.99081087112,             0, 11313.8857422, 11313.8857422, 2218.31689453
        1.038, -1.98380172253, 53.1349906921, 6.00625562668,             0, 11314.0478516, 11314.0478516, 2218.33691406
        1.039, -1.98196566105, 53.1281166077, 6.02169561386,             0, 11314.2158203, 11314.2158203, 2218.35522461
         1.04, -1.98019731045, 53.1212272644, 6.03713130951,             0, 11314.3886719, 11314.3886719, 2218.37304688
        1.041, -1.97845089436, 53.1143226624, 6.05256271362,             0, 11314.5673828, 11314.5673828,   2218.390625
        1.042, -1.97677326202, 53.1074066162, 6.06798934937,             0, 11314.7509766, 11314.7509766, 2218.40942383
        1.043, -1.9751585722,  53.100479126, 6.08341169357,             0, 11314.9404297, 11314.9404297, 2218.42944336
        1.044, -1.97358751297, 53.0935401917, 6.09882926941,             0, 11315.1357422, 11315.1357422, 2218.45117188
        1.045, -1.97209978104, 53.0865859985, 6.11424207687,             0, 11315.3359375, 11315.3359375, 2218.47460938
        1.046, -1.97070586681,  53.079624176,  6.1296505928,             0, 11315.5419922, 11315.5419922, 2218.49926758
        1.047, -1.96941053867, 53.0726470947,  6.1450548172,             0, 11315.7539062, 11315.7539062, 2218.52490234
        1.048, -1.96819138527, 53.0656547546, 6.16045379639,             0, 11315.9716797, 11315.9716797, 2218.55102539
        1.049, -1.96706628799, 53.0586509705, 6.17584848404,             0, 11316.1953125, 11316.1953125, 2218.57714844
         1.05, -1.96606314182, 53.0516357422, 6.19123888016,             0, 11316.4248047, 11316.4248047, 2218.60351562
        1.051, -1.96519386768, 53.0446052551, 6.20662403107,             0, 11316.6591797, 11316.6591797, 2218.62988281
        1.052, -1.96445846558, 53.0375595093, 6.22200489044,             0, 11316.9003906, 11316.9003906, 2218.65673828
        1.053, -1.96385502815, 53.0304985046, 6.23738050461,             0, 11317.1474609, 11317.1474609, 2218.68408203
        1.054, -1.96334636211, 53.0234260559, 6.25275182724,             0, 11317.4003906, 11317.4003906, 2218.71289062
        1.055, -1.96291732788, 53.0163383484,  6.2681183815,             0, 11317.6591797, 11317.6591797, 2218.74316406
        1.056, -1.9626185894, 53.0092391968, 6.28348016739,             0, 11317.9238281, 11317.9238281, 2218.77563477
        1.057, -1.96245288849, 53.0021247864, 6.29883718491,             0, 11318.1953125, 11318.1953125, 2218.81030273
        1.058, -1.96242499352, 52.9949951172, 6.31418943405,             0, 11318.4716797, 11318.4716797, 2218.84765625
        1.059, -1.96249961853, 52.9878540039, 6.32953643799,             0, 11318.7558594, 11318.7558594, 2218.88745117
         1.06, -1.96272373199, 52.9806938171, 6.34487915039,             0, 11319.0458984, 11319.0458984,  2218.9296875
        1.061, -1.96310257912, 52.9735221863, 6.36021661758,             0, 11319.3417969, 11319.3417969, 2218.97412109
        1.062, -1.96360599995, 52.9663314819, 6.37554931641,             0, 11319.6445312, 11319.6445312, 2219.02075195
        1.063, -1.96424436569, 52.9591255188, 6.39087724686,             0, 11319.9541016, 11319.9541016, 2219.06933594
        1.064, -1.96502006054, 52.9519042969,  6.4061999321,             0, 11320.2705078, 11320.2705078, 2219.12011719
        1.065, -1.96595346928, 52.9446640015, 6.42151784897,             0,   11320.59375,   11320.59375,  2219.1730957
        1.066, -1.96704149246, 52.9374084473, 6.43683099747,             0, 11320.9238281, 11320.9238281, 2219.22851562
        1.067,  -1.968277812, 52.9301300049, 6.45213890076,             0, 11321.2607422, 11321.2607422, 2219.28662109
        1.068, -1.96962463856, 52.9228401184, 6.46744203568,             0, 11321.6044922, 11321.6044922, 2219.34741211
        1.069, -1.97111177444, 52.9155273438, 6.48273992538,             0, 11321.9560547, 11321.9560547, 2219.41162109
         1.07, -1.97271406651, 52.9081954956, 6.49803304672,             0, 11322.3144531, 11322.3144531, 2219.47900391
        1.071, -1.97446298599,  52.900844574, 6.51332092285,             0, 11322.6806641, 11322.6806641, 2219.55004883
        1.072, -1.97632670403, 52.8934745789, 6.52860355377,             0, 11323.0537109, 11323.0537109, 2219.62475586
        1.073, -1.97832834721, 52.8860855103, 6.54388141632,             0, 11323.4345703, 11323.4345703,   2219.703125
        1.074, -1.98047697544, 52.8786735535, 6.55915403366,             0, 11323.8232422, 11323.8232422, 2219.78515625
        1.075, -1.98277151585, 52.8712425232, 6.57442140579,             0, 11324.2207031, 11324.2207031, 2219.87060547
        1.076, -1.98518550396,   52.86378479, 6.58968400955,             0,     11324.625,     11324.625,  2219.9597168
        1.077, -1.98772346973, 52.8563079834, 6.60494089127,             0, 11325.0380859, 11325.0380859, 2220.05224609
        1.078, -1.99036419392, 52.8488044739, 6.62019300461,             0, 11325.4599609, 11325.4599609,  2220.1484375
        1.079, -1.99313271046, 52.8412780762, 6.63543987274,             0, 11325.8896484, 11325.8896484, 2220.24804688
         1.08, -1.99600756168, 52.8337287903, 6.65068149567,             0,  11326.328125,  11326.328125, 2220.35131836
        1.081, -1.99898123741, 52.8261528015, 6.66591739655,             0, 11326.7753906, 11326.7753906, 2220.45849609
        1.082, -2.00207018852, 52.8185501099, 6.68114852905,             0, 11327.2314453, 11327.2314453, 2220.56958008
        1.083, -2.00527048111,   52.81092453, 6.69637441635,             0, 11327.6972656, 11327.6972656, 2220.68481445
        1.084, -2.00856852531, 52.8032684326, 6.71159505844,             0,  11328.171875,  11328.171875, 2220.80395508
        1.085, -2.01194310188, 52.7955856323, 6.72680997849,             0, 11328.6552734, 11328.6552734, 2220.92749023
        1.086,  -2.015417099, 52.7878761292, 6.74202013016,             0, 11329.1494141, 11329.1494141, 2221.05517578
        1.087, -2.01895713806, 52.7801361084, 6.75722455978,             0, 11329.6523438, 11329.6523438, 2221.18725586
        1.088,  -2.022585392, 52.7723693848,  6.7724237442,             0, 11330.1660156, 11330.1660156, 2221.32324219
        1.089, -2.02626609802, 52.7645683289, 6.78761720657,             0, 11330.6894531, 11330.6894531, 2221.46313477
         1.09, -2.03002667427, 52.7567405701, 6.80280590057,             0, 11331.2226562, 11331.2226562, 2221.60717773
        1.091, -2.03386044502,  52.748878479, 6.81798887253,             0, 11331.7666016, 11331.7666016, 2221.75512695
        1.092, -2.03776097298, 52.7409858704, 6.83316659927,             0, 11332.3222656, 11332.3222656, 2221.90673828
        1.093, -2.04169607162, 52.7330627441, 6.84833860397,             0, 11332.8876953, 11332.8876953, 2222.06201172
        1.094, -2.0456776619, 52.7251014709, 6.86350536346,             0, 11333.4638672, 11333.4638672, 2222.22143555
        1.095, -2.04970502853, 52.7171096802, 6.87866640091,             0, 11334.0527344, 11334.0527344, 2222.38452148
        1.096, -2.05377316475, 52.7090835571, 6.89382266998,             0, 11334.6513672, 11334.6513672, 2222.55151367
        1.097, -2.05783772469, 52.7010231018, 6.90897274017,             0, 11335.2626953, 11335.2626953, 2222.72241211
        1.098, -2.06191301346, 52.6929283142, 6.92411756516,             0, 11335.8857422, 11335.8857422,  2222.8972168
        1.099, -2.06601262093, 52.6847953796, 6.93925714493,             0, 11336.5205078, 11336.5205078, 2223.07617188
          1.1, -2.07013058662, 52.6766281128, 6.95439100266,             0, 11337.1669922, 11337.1669922, 2223.25854492
        1.101, -2.07426095009,  52.668422699, 6.96951913834,             0, 11337.8261719, 11337.8261719, 2223.44482422
        1.102, -2.07837295532, 52.6601791382, 6.98464202881,             0, 11338.4990234, 11338.4990234, 2223.63476562
        1.103, -2.0824804306, 52.6518974304, 6.99975919724,             0, 11339.1835938, 11339.1835938,   2223.828125
        1.104,  -2.086581707, 52.6435775757, 7.01487064362,             0, 11339.8818359, 11339.8818359, 2224.02490234
        1.105, -2.09067058563,  52.635219574, 7.02997684479,             0, 11340.5927734, 11340.5927734, 2224.22509766
        1.106, -2.09473800659, 52.6268234253, 7.04507732391,             0, 11341.3173828, 11341.3173828, 2224.42822266
        1.107, -2.09875559807, 52.6183853149, 7.06017255783,             0, 11342.0556641, 11342.0556641, 2224.63476562
        1.108, -2.10271835327, 52.6099090576,  7.0752620697,             0, 11342.8076172, 11342.8076172, 2224.84448242
        1.109, -2.10664224625, 52.6013908386, 7.09034585953,             0, 11343.5742188, 11343.5742188, 2225.05712891
         1.11, -2.11052441597,  52.592830658, 7.10542392731,             0, 11344.3544922, 11344.3544922, 2225.27294922
        1.111, -2.11435866356, 52.5842323303, 7.12049627304,             0, 11345.1494141, 11345.1494141, 2225.49145508
        1.112, -2.1181166172, 52.5755882263, 7.13556337357,             0, 11345.9599609, 11345.9599609, 2225.71313477
        1.113, -2.12181711197, 52.5669059753, 7.15062475204,             0, 11346.7841797, 11346.7841797,     2225.9375
        1.114, -2.1254556179, 52.5581817627, 7.16568040848,             0, 11347.6240234, 11347.6240234, 2226.16430664
        1.115, -2.1290268898, 52.5494155884, 7.18073034286,             0, 11348.4794922, 11348.4794922, 2226.39404297
        1.116, -2.13252663612, 52.5406074524, 7.19577455521,             0, 11349.3505859, 11349.3505859, 2226.62597656
        1.117, -2.13593745232,   52.53175354, 7.21081352234,             0, 11350.2373047, 11350.2373047, 2226.86035156
        1.118, -2.13925814629, 52.5228614807, 7.22584629059,             0, 11351.1396484, 11351.1396484, 2227.09667969
        1.119, -2.14248776436,  52.513923645, 7.24087381363,             0, 11352.0585938, 11352.0585938, 2227.33544922
         1.12, -2.14561104774, 52.5049438477, 7.25589561462,             0, 11352.9941406, 11352.9941406, 2227.57617188
        1.121, -2.14864230156, 52.4959220886, 7.27091169357,             0, 11353.9453125, 11353.9453125, 2227.81884766
        1.122, -2.15157794952, 52.4868545532, 7.28592205048,             0, 11354.9140625, 11354.9140625, 2228.06347656
        1.123, -2.15440320969, 52.4777488708, 7.30092668533,             0, 11355.9003906, 11355.9003906, 2228.30981445
        1.124, -2.15711855888, 52.4685974121, 7.31592559814,             0, 11356.9033203, 11356.9033203, 2228.55810547
        1.125, -2.15972948074, 52.4594039917, 7.33091878891,             0, 11357.9238281, 11357.9238281, 2228.80810547
        1.126, -2.1622338295, 52.4501647949, 7.34590625763,             0, 11358.9619141, 11358.9619141, 2229.05957031
        1.127, -2.16462874413, 52.4408874512, 7.36088848114,             0, 11360.0175781, 11360.0175781, 2229.31274414
        1.128, -2.16691279411, 52.4315643311, 7.37586450577,             0, 11361.0917969, 11361.0917969, 2229.56713867
        1.129, -2.16908311844,  52.422203064, 7.39083528519,             0, 11362.1845703, 11362.1845703, 2229.82299805
         1.13, -2.17112493515, 52.4127960205, 7.40579986572,             0, 11363.2949219, 11363.2949219, 2230.08032227
        1.131, -2.1730325222, 52.4033508301, 7.42075920105,             0, 11364.4248047, 11364.4248047, 2230.33862305
        1.132, -2.17481732368, 52.3938598633, 7.43571233749,             0, 11365.5732422, 11365.5732422, 2230.59814453
