TIME,RPM,TPS,Marcha,Distância,Velocidade_de_referência
25.940,11150,93.6,0,15.11,24.5
25.980,10997,93.2,0,15.40,25.3
26.020,10905,89.2,0,15.70,26.8
26.060,10810,87.8,0,16.01,27.8
26.100,10808,86.2,0,16.33,28.7
26.140,10800,75.3,0,16.67,29.8
26.180,10755,70.2,0,17.01,30.3
26.220,10660,67.5,0,17.36,31.6
26.260,10429,61.4,0,17.72,32.3
26.300,10185,45.4,0,18.10,33.5
26.340,9944,37.1,0,18.49,34.8
26.380,9550,33.7,0,18.89,36.2
26.420,9072,28.9,0,19.31,36.9
26.460,8449,28.5,0,19.73,37.9
26.500,7997,30.1,0,20.17,39.5
26.540,7585,31.2,0,20.63,40.8
26.580,7612,34.9,0,21.09,41.3
26.620,8085,41.0,0,21.55,41.7
26.660,8375,43.8,0,22.02,42.1
26.700,8361,48.6,0,22.50,43.0
26.740,8379,56.0,0,22.98,43.2
26.780,8608,59.0,0,23.48,44.6
26.820,8795,59.7,0,23.99,45.4
26.860,9064,60.7,0,24.50,45.9
26.900,9304,61.5,0,25.02,46.8
26.940,9419,61.6,0,25.56,48.5
26.980,9480,62.0,0,26.11,48.9
27.020,9658,64.2,0,26.67,49.9
27.060,9835,67.5,0,27.24,51.0
27.100,10071,70.8,0,27.81,51.5
27.140,10279,77.9,0,28.40,52.6
27.180,10388,85.8,0,29.01,54.2
27.220,10502,94.1,0,29.61,54.1
27.260,10640,99.4,0,30.23,55.5
27.300,10731,98.9,0,30.86,56.5
27.340,10896,73.8,0,31.49,56.4
27.380,11172,7.7,0,32.13,57.6
27.420,11238,0.6,0,32.76,57.4
27.460,10732,2.3,0,33.41,57.7
27.500,10230,47.3,0,34.05,58.0
27.540,9736,96.5,0,34.68,56.8
27.580,9713,99.7,0,35.32,57.7
27.620,9149,100.0,0,35.97,58.3
27.660,8518,100.0,0,36.64,59.6
27.700,8101,99.9,0,37.32,60.8
27.740,8186,96.5,0,37.99,60.8
27.780,8507,99.5,0,38.69,62.1
27.820,8799,99.8,0,39.38,62.8
27.860,8707,99.9,0,40.10,63.9
27.900,8616,99.8,0,40.81,64.7
27.940,8708,98.2,0,41.52,63.6
27.980,8796,90.2,0,42.25,64.9
28.020,8924,84.7,0,42.97,65.2
28.060,9008,80.0,0,43.71,66.1
28.100,9082,73.4,0,44.45,66.9
28.140,9214,69.9,0,45.21,67.8
28.180,9337,67.9,0,45.98,69.4
28.220,9512,42.9,0,46.76,69.9
28.260,9498,12.4,0,47.55,70.9
28.300,9021,4.8,0,48.33,70.5
28.340,8761,5.3,0,49.12,71.0
28.380,8315,18.1,0,49.90,70.0
28.420,8478,36.3,0,50.69,70.9
28.460,9097,51.7,0,51.46,68.9
28.500,9793,54.7,0,52.23,69.9
28.540,10099,56.5,0,52.99,68.9
28.580,9879,58.3,0,53.77,69.6
28.620,9739,57.7,0,54.54,69.5
28.660,9848,48.2,0,55.31,69.2
28.700,9868,43.9,0,56.09,70.4
28.740,9745,32.0,0,56.87,70.2
28.780,9406,6.0,0,57.65,70.6
28.820,9083,1.3,0,58.43,69.8
28.860,8785,3.3,0,59.21,70.5
28.900,8412,4.1,0,59.98,69.6
28.940,8607,5.8,0,60.76,70.0
28.980,8772,13.9,0,61.52,68.3
29.020,8752,19.8,0,62.28,68.9
29.060,8923,23.9,0,63.02,67.0
29.100,8914,24.6,0,63.77,67.0
29.140,9019,18.4,0,64.51,67.1
29.180,8879,2.1,0,65.24,66.0
29.220,8509,0.6,0,65.97,65.7
29.260,8217,0.5,0,66.70,65.2
29.300,8400,0.5,0,67.42,65.2
29.340,8064,0.5,0,68.14,64.6
29.380,7622,0.5,0,68.86,65.4
29.420,7294,0.5,0,69.57,64.2
29.460,7694,0.6,0,70.28,63.4
29.500,7406,0.5,0,70.97,62.5
29.540,6896,0.5,0,71.66,62.3
29.580,6427,0.5,0,72.35,62.6
29.620,6125,0.5,0,73.02,60.4
29.660,6479,0.5,0,73.68,59.2
29.700,6343,0.8,0,74.34,59.4
29.740,6361,0.9,0,74.99,58.7
29.780,6425,0.8,0,75.64,58.8
29.820,6709,0.8,0,76.28,57.9
29.860,6725,1.1,0,76.90,56.2
29.900,7032,5.8,0,77.52,56.0
29.940,6945,14.2,0,78.13,55.2
29.980,6809,21.7,0,78.73,53.6
30.020,6952,31.7,0,79.31,53.1
30.060,7176,39.8,0,79.89,51.9
30.100,7639,51.1,0,80.45,50.9
30.140,7796,64.4,0,81.03,51.5
30.180,6954,73.6,0,81.61,52.5
30.220,7061,82.5,0,82.20,53.0
30.260,7285,88.9,0,82.81,53.8
30.300,7198,92.6,0,83.41,54.4
30.340,7428,99.5,0,84.02,55.2
30.380,7425,99.9,0,84.65,56.1
30.420,7397,100.0,0,85.27,56.0
30.460,7681,99.8,0,85.90,56.6
30.500,7701,99.9,0,86.53,57.1
30.540,7795,100.0,0,87.18,57.3
30.580,7929,100.0,0,87.83,58.8
30.620,8051,99.8,0,88.49,59.3
30.660,8256,100.0,0,89.17,60.2
30.700,8221,99.8,0,89.85,61.5
30.740,8329,99.8,0,90.54,61.9
30.780,8542,96.4,0,91.25,63.3
30.820,8695,80.7,0,91.96,63.6
30.860,8671,53.3,0,92.68,65.2
30.900,8551,14.5,0,93.41,65.6
30.940,8593,2.4,0,94.15,66.3
30.980,8437,7.3,0,94.88,66.3
31.020,8123,11.5,0,95.62,65.9
31.060,7703,12.6,0,96.36,66.9
31.100,7831,13.1,0,97.09,65.6
31.140,8067,15.9,0,97.82,65.9
31.180,8098,18.9,0,98.54,65.1
31.220,8199,22.8,0,99.26,64.8
31.260,8239,27.6,0,99.97,64.4
31.300,8491,29.9,0,100.67,63.0
31.340,8713,33.8,0,101.38,63.5
31.380,9136,36.5,0,102.07,63.0
31.420,8917,36.9,0,102.78,63.5
31.460,8558,29.5,0,103.49,64.1
31.500,8492,3.3,0,104.21,64.5
31.540,8215,0.7,0,104.92,64.4
31.580,7893,0.5,0,105.63,63.6
31.620,7495,0.4,0,106.35,64.3
31.660,7661,0.5,0,107.05,63.5
31.700,8053,0.5,0,107.75,63.1
31.740,8170,0.5,0,108.44,62.4
31.780,8038,0.5,0,109.13,61.9
31.820,7945,0.7,0,109.81,61.8
31.860,7862,1.0,0,110.49,60.5
31.900,7808,1.2,0,111.17,61.2
31.940,7713,1.8,0,111.84,60.6
31.980,7647,2.9,0,112.51,60.3
32.020,7533,3.2,0,113.18,60.6
32.060,7425,3.4,0,113.84,59.2
32.100,7480,3.4,0,114.49,59.1
32.140,7297,3.5,0,115.14,58.4
32.180,7096,3.5,0,115.78,57.6
32.220,7129,3.5,0,116.41,57.5
32.260,6823,3.6,0,117.04,56.2
32.300,6712,4.3,0,117.66,56.4
32.340,6881,6.8,0,118.28,56.0
32.380,6689,10.5,0,118.89,54.7
32.420,6617,18.5,0,119.50,55.0
32.460,6816,30.0,0,120.10,54.6
32.500,6926,41.7,0,120.69,53.3
32.540,7503,45.8,0,121.28,53.1
32.580,8023,46.3,0,121.86,52.4
32.620,7807,46.5,0,122.45,52.7
32.660,7958,45.4,0,123.04,53.1
32.700,7770,36.7,0,123.64,53.7
32.740,7798,34.5,0,124.24,54.4
32.780,7799,33.0,0,124.85,54.5
32.820,7631,14.0,0,125.46,54.8
32.860,7227,1.1,0,126.07,55.1
32.900,6988,0.6,0,126.67,54.7
32.940,6752,0.6,0,127.27,54.1
32.980,6516,0.7,0,127.88,54.3
33.020,6316,1.1,0,128.48,54.4
33.060,6682,4.6,0,129.06,52.6
33.100,6856,15.1,0,129.64,52.7
33.140,6729,24.9,0,130.23,52.5
33.180,6770,30.8,0,130.81,52.1
33.220,7071,33.6,0,131.39,52.5
33.260,7606,36.3,0,131.96,51.9
33.300,7610,40.9,0,132.54,51.7
33.340,7275,41.8,0,133.13,52.6
33.380,7248,42.1,0,133.71,52.3
33.420,7345,42.4,0,134.29,52.8
33.460,7446,42.5,0,134.89,53.1
33.500,7461,42.8,0,135.48,53.2
33.540,7563,43.6,0,136.08,53.7
33.580,7696,46.0,0,136.69,54.7
33.620,7678,47.5,0,137.29,54.0
33.660,7769,49.3,0,137.90,55.0
33.700,7881,52.3,0,138.51,55.3
33.740,8069,53.3,0,139.13,55.3
33.780,8143,50.9,0,139.76,56.4
33.820,8162,34.8,0,140.38,56.5
33.860,8068,15.6,0,141.01,56.7
33.900,7845,7.9,0,141.64,56.6
33.940,7783,7.0,0,142.27,56.2
33.980,7551,8.5,0,142.89,56.2
34.020,7270,10.5,0,143.51,55.9
34.060,7033,11.8,0,144.12,55.0
34.100,6943,15.5,0,144.74,55.7
34.140,6957,17.3,0,145.35,55.1
34.180,7003,18.2,0,145.95,54.4
34.220,7167,19.6,0,146.56,54.5
34.260,7283,20.9,0,147.15,53.5
34.300,7440,21.4,0,147.74,53.8
34.340,7168,21.7,0,148.34,53.9
34.380,7217,21.8,0,148.93,53.3
34.420,7101,21.7,0,149.52,53.2
34.460,7014,21.8,0,150.11,53.2
34.500,7009,22.4,0,150.69,52.3
34.540,7162,25.7,0,151.29,53.2
34.580,7305,31.4,0,151.88,53.5
34.620,7318,33.8,0,152.47,52.9
34.660,7255,36.1,0,153.07,53.6
34.700,7280,36.6,0,153.66,53.6
34.740,7499,37.0,0,154.26,53.1
34.780,7584,37.6,0,154.86,54.0
34.820,7606,37.8,0,155.46,54.3
34.860,7667,37.9,0,156.07,54.4
34.900,7708,37.5,0,156.68,54.9
34.940,7864,34.0,0,157.29,54.8
34.980,7865,27.7,0,157.91,55.8
35.020,7827,24.5,0,158.53,55.9
35.060,7705,14.2,0,159.15,55.2
35.100,7443,9.4,0,159.76,55.5
35.140,7294,8.1,0,160.37,54.9
35.180,7098,2.3,0,160.97,54.2
35.220,6842,1.0,0,161.58,54.3
35.260,6610,0.8,0,162.17,53.6
35.300,6405,1.4,0,162.76,53.3
35.340,6620,5.6,0,163.35,53.4
35.380,6954,13.1,0,163.93,52.2
35.420,6922,21.0,0,164.52,52.8
35.460,6941,24.7,0,165.10,52.9
35.500,7029,25.5,0,165.68,52.4
35.540,7226,27.2,0,166.27,52.5
35.580,7473,30.8,0,166.85,52.8
35.620,7225,32.1,0,167.43,51.9
35.660,6948,32.5,0,168.02,53.2
35.700,7001,32.7,0,168.62,53.4
35.740,7145,32.9,0,169.21,52.9
35.780,7243,32.8,0,169.81,53.7
35.820,7369,29.8,0,170.41,54.3
35.860,7481,18.2,0,171.01,54.0
35.900,7208,1.6,0,171.63,55.2
35.940,6836,0.7,0,172.23,54.9
35.980,6653,0.6,0,172.84,54.4
36.020,6459,0.6,0,173.44,54.0
36.060,6262,0.6,0,174.03,53.2
36.100,6509,0.7,0,174.61,52.2
36.140,6262,0.7,0,175.19,52.5
36.180,5982,0.7,0,175.76,51.6
36.220,6224,1.0,0,176.31,50.2
36.260,6345,3.1,0,176.86,49.2
36.300,6218,3.9,0,177.38,47.7
36.340,6146,4.1,0,177.91,47.3
36.380,6133,4.4,0,178.42,46.6
36.420,6021,4.4,0,178.93,45.7
36.460,5883,1.7,0,179.43,45.4
36.500,5886,1.2,0,179.93,44.8
36.540,5806,1.2,0,180.42,44.6
36.580,5702,1.3,0,180.90,43.4
36.620,5658,1.4,0,181.38,43.2
36.660,5639,1.6,0,181.85,42.6
36.700,5510,2.0,0,182.31,41.5
36.740,5414,4.2,0,182.77,41.1
36.780,5402,5.1,0,183.23,41.5
36.820,5413,5.4,0,183.67,40.6
36.860,5291,6.0,0,184.12,40.1
36.900,5171,6.7,0,184.57,40.1
36.940,5191,7.3,0,185.02,40.6
36.980,5148,7.4,0,185.46,39.7
37.020,4984,7.4,0,185.90,39.6
37.060,4819,7.6,0,186.34,39.5
37.100,4736,7.5,0,186.77,39.2
37.140,4617,7.6,0,187.19,38.2
37.180,4548,7.6,0,187.62,38.1
37.220,4408,7.9,0,188.04,38.3
37.260,4249,12.3,0,188.47,38.1
37.300,4118,21.2,0,188.88,37.4
37.340,4346,30.9,0,189.29,36.9
37.380,4933,35.4,0,189.70,36.9
37.420,5443,42.5,0,190.11,36.9
37.460,5683,46.3,0,190.51,35.9
37.500,5448,45.3,0,190.91,36.3
37.540,5161,32.9,0,191.32,36.9
37.580,4992,22.6,0,191.74,37.3
37.620,5081,18.6,0,192.14,36.6
37.660,4923,17.9,0,192.55,36.5
37.700,4953,16.6,0,192.96,36.9
37.740,5022,16.3,0,193.38,37.6
37.780,5022,16.3,0,193.80,37.7
37.820,5037,16.2,0,194.23,38.4
37.860,5123,16.1,0,194.65,38.5
37.900,5130,12.0,0,195.08,38.4
37.940,5132,2.2,0,195.52,39.1
37.980,4974,0.9,0,195.96,39.4
38.020,4848,0.8,0,196.40,39.7
38.060,4620,0.8,0,196.84,39.5
38.100,4379,1.0,0,197.28,39.7
38.140,4758,4.0,0,197.72,39.8
38.180,5042,10.1,0,198.15,38.9
38.220,4977,11.0,0,198.57,38.3
38.260,4860,11.2,0,199.00,38.6
38.300,4761,11.2,0,199.43,38.1
38.340,4893,7.7,0,199.84,37.7
38.380,5103,1.3,0,200.26,37.4
38.420,5031,0.9,0,200.69,38.3
38.460,4779,1.2,0,201.11,38.2
38.500,4569,4.6,0,201.54,38.0
38.540,4285,11.5,0,201.95,37.6
38.580,4354,13.6,0,202.37,37.9
38.620,4705,17.7,0,202.79,37.3
38.660,5105,21.4,0,203.20,37.1
38.700,5512,24.4,0,203.60,36.3
38.740,5094,25.5,0,204.02,37.1
38.780,4797,26.1,0,204.43,37.3
38.820,4787,27.5,0,204.84,36.8
38.860,4900,30.4,0,205.24,36.3
38.900,4901,31.1,0,205.65,36.5
38.940,4833,31.8,0,206.06,36.7
38.980,4877,37.3,0,206.46,36.9
39.020,4991,43.5,0,206.87,36.4
39.060,5053,47.3,0,207.28,36.6
39.100,5165,50.8,0,207.69,37.3
39.140,5201,51.3,0,208.12,38.3
39.180,5266,51.4,0,208.55,38.7
39.220,5383,49.9,0,208.99,39.1
39.260,5469,24.6,0,209.44,40.0
39.300,5538,2.2,0,209.89,41.1
39.340,5440,0.8,0,210.35,41.0
39.380,5139,0.7,0,210.81,41.3
39.420,4860,0.8,0,211.27,41.7
39.460,4591,1.6,0,211.73,41.3
39.500,4627,9.1,0,212.19,40.9
39.540,5122,31.0,0,212.64,40.5
39.580,5355,41.9,0,213.09,40.7
39.620,6097,45.4,0,213.53,40.0
39.660,5884,47.7,0,213.97,39.8
39.700,5904,48.4,0,214.43,40.6
39.740,5881,48.9,0,214.88,41.1
39.780,6095,49.8,0,215.34,41.0
39.820,6160,50.5,0,215.80,41.4
39.860,6167,50.2,0,216.28,42.5
39.900,6215,38.4,0,216.75,42.6
39.940,6114,3.4,0,217.23,42.8
39.980,5663,0.8,0,217.71,43.2
40.020,5290,0.6,0,218.19,43.1
40.060,5007,1.0,0,218.67,43.3
40.100,4869,8.3,0,219.15,43.0
40.140,5502,25.8,0,219.61,42.4
40.180,6136,40.9,0,220.08,41.9
40.220,6530,44.7,0,220.54,41.8
40.260,6251,46.9,0,221.01,41.6
40.300,5669,48.2,0,221.49,43.5
40.340,5723,49.6,0,221.98,44.0
40.380,5863,55.3,0,222.47,44.0
40.420,6107,64.2,0,222.97,44.4
40.460,6238,68.7,0,223.48,45.8
40.500,6256,71.8,0,223.99,46.4
40.540,6272,72.5,0,224.52,46.8
40.580,6335,72.8,0,225.05,47.5
40.620,6522,73.9,0,225.58,48.0
40.660,6508,74.2,0,226.12,48.0
40.700,6501,74.4,0,226.66,49.1
40.740,6669,74.6,0,227.22,49.7
40.780,6739,75.4,0,227.77,49.8
40.820,6780,75.7,0,228.34,51.0
40.860,6911,75.8,0,228.91,51.5
40.900,6954,75.9,0,229.49,51.5
40.940,7031,76.0,0,230.08,52.6
40.980,7140,76.2,0,230.66,52.9
41.020,7121,76.2,0,231.25,52.9
41.060,7196,76.4,0,231.85,54.0
41.100,7343,78.7,0,232.45,54.1
41.140,7257,83.2,0,233.06,54.5
41.180,7358,87.2,0,233.68,55.1
41.220,7490,94.5,0,234.28,54.9
41.260,7487,99.5,0,234.91,55.5
41.300,7571,99.9,0,235.54,56.7
41.340,7816,100.0,0,236.16,56.1
41.380,7839,99.8,0,236.81,57.6
41.420,7867,100.0,0,237.45,58.7
41.460,8040,100.0,0,238.11,58.5
41.500,8173,100.0,0,238.78,59.9
41.540,8301,99.8,0,239.44,60.1
41.580,8306,100.0,0,240.13,61.2
41.620,8398,100.0,0,240.82,62.3
41.660,8522,99.7,0,241.51,62.2
41.700,8593,95.3,0,242.21,63.1
41.740,8730,58.1,0,242.92,63.0
41.780,8754,20.7,0,243.64,64.9
41.820,8680,1.5,0,244.36,64.9
41.860,8585,1.4,0,245.09,65.2
41.900,8233,26.6,0,245.81,65.2
41.940,8076,93.8,0,246.53,65.0
41.980,8863,99.6,0,247.25,65.0
42.020,9811,99.9,0,247.97,64.3
42.060,9077,99.9,0,248.70,65.4
42.100,8199,100.0,0,249.43,65.6
42.140,7456,99.9,0,250.18,67.2
42.180,7239,100.0,0,250.94,68.3
42.220,7443,100.0,0,251.70,68.6
42.260,7437,99.9,0,252.47,69.1
42.300,7453,100.0,0,253.24,68.8
42.340,7529,100.0,0,254.01,69.7
42.380,7614,99.9,0,254.79,69.4
42.420,7693,100.0,0,255.58,71.0
42.460,7714,100.0,0,256.37,70.9
42.500,7767,100.0,0,257.18,72.3
42.540,7861,99.9,0,257.98,72.2
42.580,7860,100.0,0,258.80,73.4
42.620,8007,100.0,0,259.61,73.1
42.660,8000,99.8,0,260.45,74.4
42.700,8110,99.9,0,261.28,74.4
42.740,8116,100.0,0,262.12,75.7
42.780,8199,99.9,0,262.96,75.5
42.820,8265,97.6,0,263.81,76.5
42.860,8341,86.7,0,264.67,76.6
42.900,8343,83.5,0,265.54,78.0
42.940,8431,83.3,0,266.40,77.8
42.980,8439,83.5,0,267.28,78.6
43.020,8538,83.2,0,268.15,78.2
43.060,8581,82.0,0,269.04,79.6
43.100,8626,65.3,0,269.92,79.3
43.140,8644,34.9,0,270.82,80.5
43.180,8623,4.4,0,271.71,80.1
43.220,8483,0.5,0,272.61,81.4
43.260,8269,0.3,0,273.50,80.2
43.300,7970,0.4,0,274.39,80.3
43.340,7803,0.6,0,275.28,79.9
43.380,8325,0.5,0,276.15,79.1
43.420,8185,0.6,0,277.02,77.6
43.460,8168,0.7,0,277.87,77.5
43.500,8144,0.6,0,278.72,76.8
43.540,7986,0.7,0,279.56,75.7
43.580,7939,0.7,0,280.40,75.2
43.620,7862,0.7,0,281.22,74.5
43.660,7773,0.8,0,282.04,73.5
43.700,7753,0.7,0,282.85,73.0
43.740,7680,0.7,0,283.65,72.7
43.780,7526,0.7,0,284.45,72.0
43.820,7535,0.9,0,285.24,70.6
43.860,7421,0.8,0,286.02,70.9
43.900,7341,0.8,0,286.78,69.0
43.940,7264,0.8,0,287.55,68.8
43.980,7245,1.0,0,288.30,68.3
44.020,7136,2.8,0,289.05,67.7
44.060,7164,6.6,0,289.80,67.6
44.100,7118,17.6,0,290.54,66.7
44.140,7141,31.8,0,291.28,66.2
44.180,7338,37.9,0,292.01,66.4
44.220,7856,41.4,0,292.75,66.1
44.260,7829,44.0,0,293.48,66.1
44.300,6958,44.1,0,294.23,67.0
44.340,7270,35.1,0,294.97,67.1
44.380,7377,13.0,0,295.72,67.3
44.420,6957,1.1,0,296.47,67.7
44.460,6852,0.5,0,297.22,67.2
44.500,6706,0.6,0,297.97,66.9
44.540,6666,0.6,0,298.70,66.4
44.580,7069,1.1,0,299.44,66.2
44.620,7003,1.8,0,300.18,66.5
44.660,6805,2.0,0,300.90,65.4
44.700,6946,3.9,0,301.63,66.0
44.740,6884,12.4,0,302.34,64.0
44.780,6784,24.7,0,303.05,64.2
44.820,6942,41.9,0,303.76,63.4
44.860,7352,51.1,0,304.47,63.6
44.900,7650,53.0,0,305.18,64.2
44.940,6988,52.4,0,305.89,64.0
44.980,6963,32.6,0,306.61,64.9
45.020,6956,9.6,0,307.33,65.0
45.060,6764,5.3,0,308.06,65.6
45.100,6771,4.9,0,308.79,65.4
45.140,6725,4.9,0,309.52,65.8
45.180,6660,7.3,0,310.25,65.3
45.220,6620,13.8,0,310.98,65.9
45.260,6649,23.7,0,311.70,65.1
45.300,7016,33.0,0,312.43,65.4
45.340,7426,37.2,0,313.15,65.7
45.380,7594,41.5,0,313.88,64.9
45.420,6935,44.6,0,314.61,66.4
45.460,7021,47.0,0,315.34,64.9
45.500,7146,53.9,0,316.07,65.9
45.540,7165,61.7,0,316.81,66.2
45.580,7146,68.9,0,317.55,66.9
45.620,7343,75.8,0,318.29,66.8
45.660,7235,80.0,0,319.04,67.0
45.700,7333,83.9,0,319.79,67.7
45.740,7184,86.1,0,320.54,67.6
45.780,7279,86.8,0,321.30,68.0
45.820,7301,86.8,0,322.05,67.2
45.860,7353,87.2,0,322.81,68.6
45.900,7466,87.4,0,323.58,68.8
45.940,7344,87.3,0,324.36,70.0
45.980,7628,87.5,0,325.13,69.4
46.020,7546,87.6,0,325.92,70.5
46.060,7649,87.8,0,326.70,70.6
46.100,7703,87.6,0,327.50,71.6
46.140,7729,86.3,0,328.29,72.0
46.180,7771,86.1,0,329.10,72.1
46.220,7865,85.8,0,329.91,73.4
46.260,7903,85.2,0,330.73,73.8
46.300,8021,85.0,0,331.56,74.4
46.340,7991,85.5,0,332.39,74.6
46.380,8048,85.7,0,333.23,75.4
46.420,8129,85.9,0,334.07,75.2
46.460,8196,86.4,0,334.91,76.0
46.500,8204,86.6,0,335.76,76.3
46.540,8308,87.1,0,336.62,77.2
46.580,8314,87.1,0,337.48,77.7
46.620,8361,87.0,0,338.35,78.3
46.660,8430,87.1,0,339.22,77.8
46.700,8484,80.6,0,340.09,78.7
46.740,8482,57.3,0,340.97,79.2
46.780,8565,27.3,0,341.85,79.3
46.820,8439,2.6,0,342.74,79.9
46.860,8402,0.7,0,343.62,79.2
46.900,8246,0.5,0,344.50,79.5
46.940,7951,0.8,0,345.37,78.5
46.980,7631,0.8,0,346.25,78.9
47.020,8164,0.5,0,347.10,76.9
47.060,8161,0.5,0,347.95,76.4
47.100,7831,0.5,0,348.78,75.1
47.140,7849,0.5,0,349.61,74.9
47.180,7821,0.4,0,350.42,73.0
47.220,7653,0.5,0,351.23,72.9
47.260,7586,0.4,0,352.01,70.9
47.300,7513,0.6,0,352.79,70.6
47.340,7350,0.7,0,353.56,69.5
47.380,7300,0.7,0,354.33,69.1
47.420,7222,0.8,0,355.08,68.3
47.460,7142,0.8,0,355.82,66.7
47.500,6994,0.8,0,356.55,66.6
47.540,6905,0.8,0,357.28,65.0
47.580,6772,0.8,0,358.00,65.5
47.620,6645,0.8,0,358.71,64.1
47.660,6647,0.8,0,359.42,63.5
47.700,6510,0.8,0,360.11,62.7
47.740,6348,0.9,0,360.80,61.7
47.780,6247,0.8,0,361.48,61.9
47.820,6082,0.9,0,362.15,60.3
47.860,6073,0.8,0,362.82,60.1
47.900,5865,0.9,0,363.47,59.0
47.940,5912,0.9,0,364.11,57.7
47.980,5679,1.0,0,364.75,58.1
48.020,5409,0.9,0,365.38,56.6
48.060,5506,1.0,0,366.00,55.8
48.100,5369,0.9,0,366.61,55.4
48.140,5361,1.1,0,367.21,54.2
48.180,5340,0.8,0,367.81,53.9
48.220,5342,0.7,0,368.39,53.1
48.260,5357,0.8,0,368.96,51.3
48.300,5263,0.9,0,369.53,51.2
48.340,5275,2.2,0,370.09,50.4
48.380,5252,6.2,0,370.63,49.2
48.420,5201,7.2,0,371.18,49.2
48.460,5161,8.2,0,371.72,49.0
48.500,5088,9.7,0,372.26,48.3
48.540,5037,10.8,0,372.80,48.7
48.580,5031,14.7,0,373.34,48.6
48.620,4916,19.2,0,373.86,47.5
48.660,4905,23.6,0,374.39,47.2
48.700,5177,24.5,0,374.91,47.0
48.740,5621,24.7,0,375.42,46.2
48.780,5320,25.0,0,375.94,46.5
48.820,5386,25.9,0,376.46,47.0
48.860,5866,26.4,0,376.96,45.6
48.900,5228,26.7,0,377.48,46.0
48.940,5378,28.4,0,377.99,46.2
48.980,5452,29.8,0,378.49,45.5
49.020,5526,30.0,0,379.00,45.3
49.060,5615,30.1,0,379.50,45.3
49.100,5661,29.4,0,380.00,45.5
49.140,5505,18.0,0,380.51,45.0
49.180,5227,6.9,0,381.01,45.4
49.220,5046,5.2,0,381.51,45.6
49.260,4902,6.0,0,382.00,44.2
49.300,4708,8.6,0,382.49,43.7
49.340,4396,9.4,0,382.98,43.8
49.380,4240,14.1,0,383.45,42.7
49.420,4421,20.0,0,383.91,41.6
49.460,4800,28.5,0,384.37,41.6
49.500,4959,35.0,0,384.84,42.2
49.540,4389,36.1,0,385.31,42.1
49.580,4481,37.2,0,385.78,42.4
49.620,4674,37.5,0,386.26,42.8
49.660,4609,36.6,0,386.74,43.6
49.700,4666,25.4,0,387.22,43.3
49.740,4790,10.1,0,387.71,43.7
49.780,4722,4.4,0,388.21,44.4
49.820,4785,2.0,0,388.69,44.0
49.860,4490,0.8,0,389.18,43.9
49.900,4241,0.7,0,389.67,44.1
49.940,4046,0.7,0,390.15,43.4
49.980,3991,0.8,0,390.62,42.4
50.020,4292,0.9,0,391.09,42.3
50.060,4334,1.4,0,391.57,42.9
50.100,4178,1.6,0,392.04,42.4
50.140,3887,2.6,0,392.50,42.0
50.180,3818,5.5,0,392.96,41.6
50.220,3761,11.4,0,393.41,40.7
50.260,4092,17.3,0,393.85,39.6
50.300,4161,26.1,0,394.29,39.8
50.340,4503,33.0,0,394.74,40.4
50.380,4801,39.7,0,395.18,39.8
50.420,4189,41.5,0,395.62,39.3
50.460,4105,44.0,0,396.06,39.5
50.500,4319,49.9,0,396.51,40.0
50.540,4369,50.8,0,396.95,40.1
50.580,4341,51.2,0,397.40,40.2
50.620,4326,51.2,0,397.85,40.8
50.660,4356,51.2,0,398.31,41.4
50.700,4399,51.3,0,398.77,41.3
50.740,4471,51.8,0,399.24,41.5
50.780,4509,52.4,0,399.71,42.0
50.820,4575,52.6,0,400.18,42.5
50.860,4630,54.1,0,400.65,42.3
50.900,4744,55.9,0,401.12,42.9
50.940,4867,58.6,0,401.62,44.0
50.980,4714,62.8,0,402.10,44.0
51.020,4817,65.0,0,402.60,44.1
51.060,4961,65.2,0,403.09,44.6
51.100,4972,65.3,0,403.60,45.2
51.140,5070,65.3,0,404.10,45.2
51.180,5047,65.3,0,404.61,45.8
51.220,5020,64.7,0,405.12,46.3
51.260,5163,53.9,0,405.64,46.1
51.300,5281,41.9,0,406.16,47.2
51.340,5115,37.3,0,406.70,48.1
51.380,5131,37.0,0,407.23,47.7
51.420,5284,36.7,0,407.76,47.7
51.460,5199,29.3,0,408.30,48.5
51.500,5088,7.3,0,408.83,47.9
51.540,5157,1.2,0,409.36,47.7
51.580,4921,0.9,0,409.89,48.0
51.620,4780,0.8,0,410.41,47.0
51.660,4603,0.8,0,410.93,47.1
51.700,4432,0.7,0,411.46,46.9
51.740,4990,0.7,0,411.96,45.7
51.780,5011,0.7,0,412.46,45.2
51.820,4769,0.7,0,412.96,44.9
51.860,4509,0.7,0,413.45,44.1
51.900,4429,0.7,0,413.93,43.3
51.940,4549,0.7,0,414.40,42.8
51.980,4400,0.7,0,414.87,42.4
52.020,4305,0.7,0,415.32,41.1
52.060,4335,0.8,0,415.77,40.5
52.100,4232,0.8,0,416.22,40.2
52.140,4087,0.8,0,416.66,39.6
52.180,3861,0.8,0,417.08,38.4
52.220,3687,0.8,0,417.51,38.4
52.260,3463,0.8,0,417.93,37.8
52.300,3206,0.8,0,418.34,37.4
52.340,2963,0.9,0,418.74,36.2
52.380,2830,2.3,0,419.14,35.9
52.420,2641,19.6,0,419.53,35.6
52.460,2718,36.1,0,419.92,34.9
52.500,3040,38.8,0,420.29,33.8
